"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C2786","5","111920","48","0","2023","A","","Jonesboro, AR MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",19,59,2286302,497672,2000,740,38479,"",25.61,15.63,19.21,21.35,8.56,1.22,1.22,"N",-1,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2866","5","111920","48","0","2023","A","N","Killeen-Temple, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2974","5","111920","48","0","2023","A","","Las Cruces, NM MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,42,1631611,1252850,4136,746,38771,"",5.81,8.49,10.90,14.46,4.68,1.28,1.28,"",0,0.0,-1,-2.3,114395,7.5,78062,6.6,-206,-4.7,59,8.6,3072,8.6
"C3078","5","111920","48","0","2023","A","N","Little Rock-North Little Rock-Conway, AR MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"C3118","5","111920","48","0","2023","A","N","Lubbock, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",175,0,0,0,0,0,0,"N",94.14,0,0,0,0,0,0,"N",-17,-8.9,0,0,0,0,0,0,0,0,0,0,0,0
"C3142","5","111920","48","0","2023","A","N","Macon, GA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3146","5","111920","48","0","2023","A","N","Madera, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",4.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3258","5","111920","48","0","2023","A","","McAllen-Edinburg-Mission, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",26,121,3477585,1296868,15771,554,28800,"",8.72,6.61,7.27,9.52,8.98,1.10,1.10,"",1,4.0,-13,-9.7,-153435,-4.2,-156631,-10.8,-2153,-12.0,33,6.3,1703,6.3
"C3282","5","111920","48","0","2023","A","","Memphis, TN-MS-AR MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",29,173,7467392,2375328,59685,831,43206,"",4.24,4.39,4.66,7.82,26.57,1.06,1.06,"",0,0.0,-2,-1.1,318382,4.5,-20389,-0.9,-3501,-5.5,46,5.9,2393,5.9
"C3290","5","111920","48","0","2023","A","","Merced, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",28,123,6670820,1452465,84442,1040,54088,"",16.96,23.02,37.59,39.87,62.11,1.63,1.63,"",-5,-15.2,-40,-24.5,-1785889,-21.1,-339646,-19.0,-21696,-20.4,40,4.0,2100,4.0
"C3326","5","111920","48","0","2023","A","N","Midland, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",43,0,0,0,0,0,0,"N",30.55,0,0,0,0,0,0,"N",-2,-4.4,0,0,0,0,0,0,0,0,0,0,0,0
"C3366","5","111920","48","0","2023","A","N","Mobile, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3370","5","111920","48","0","2023","A","N","Modesto, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3374","5","111920","48","0","2023","A","N","Monroe, LA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3386","5","111920","48","0","2023","A","N","Montgomery, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3510","5","111920","48","0","2023","A","","New Bern, NC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,12,486333,387342,232,774,40248,"",4.22,4.08,5.13,8.60,0.96,1.25,1.25,"",0,0.0,1,9.1,109378,29.0,77627,25.1,47,25.4,115,17.5,5979,17.4
"C3622","5","111920","48","0","2023","A","N","Odessa, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3786","5","111920","48","0","2023","A","N","Pensacola-Ferry Pass-Brent, FL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",2.94,0,0,0,0,0,0,"N",-1,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3806","5","111920","48","0","2023","A","","Phoenix-Mesa-Scottsdale, AZ MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",65,425,21413994,4938493,16214,969,50406,"",2.12,2.90,3.34,4.03,1.14,1.15,1.15,"",0,0.0,9,2.2,2210643,11.5,1048886,27.0,-2875,-15.1,82,9.2,4281,9.3
"C3822","5","111920","48","0","2023","A","N","Pine Bluff, AR MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",8.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3914","5","111920","48","0","2023","A","N","Prescott, AZ MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4006","5","111920","48","0","2023","A","N","Richmond, VA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4014","5","111920","48","0","2023","A","N","Riverside-San Bernardino-Ontario, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4058","5","111920","48","0","2023","A","N","Rocky Mount, NC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4166","5","111920","48","0","2023","A","","San Angelo, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",26,50,1853713,554610,2929,712,37013,"",37.98,15.56,17.24,24.69,10.25,1.11,1.11,"",2,8.3,-1,-2.0,122674,7.1,-12144,-2.1,-838,-22.2,59,9.0,3071,9.0
"C4170","5","111920","48","0","2023","A","","San Antonio-New Braunfels, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",8,24,1444996,276741,637,1150,59793,"",0.64,0.34,0.53,0.47,0.07,1.53,1.54,"",0,0.0,7,41.2,600177,71.0,57037,26.0,-45,-6.6,217,23.3,11287,23.3
"C4334","5","111920","48","0","2023","A","","Shreveport-Bossier City, LA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,17,718541,147353,3894,829,43112,"",2.14,1.55,1.92,2.04,4.21,1.26,1.26,"",-1,-14.3,-4,-19.0,-107808,-13.0,-33124,-18.4,-459,-10.5,72,9.5,3762,9.6
"C4494","5","111920","48","0","2023","A","N","Sumter, SC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4530","5","111920","48","0","2023","A","N","Tampa-St. Petersburg-Clearwater, FL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4606","5","111920","48","0","2023","A","","Tucson, AZ MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,53,2505795,485608,1062,912,47428,"",1.22,2.16,2.73,2.79,0.66,1.27,1.27,"",1,20.0,-19,-26.4,-505453,-16.8,-123438,-20.3,-411,-27.9,104,12.9,5411,12.9
"C4666","5","111920","48","0","2023","A","","Valdosta, GA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,71,2209491,909050,766,598,31120,"",10.81,20.33,22.00,32.23,2.95,1.08,1.08,"",-1,-10.0,3,4.4,158748,7.7,29367,3.3,-217,-22.1,18,3.1,962,3.2
"C4670","5","111920","48","0","2023","A","N","Vallejo-Fairfield, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4726","5","111920","48","0","2023","A","N","Virginia Beach-Norfolk-Newport News, VA-NC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4730","5","111920","48","0","2023","A","","Visalia-Porterville, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",22,126,6848474,1334566,58927,1049,54570,"",7.47,11.32,19.24,16.22,17.39,1.71,1.71,"",-1,-4.3,-7,-5.3,-125350,-1.8,-85548,-6.0,-5329,-8.3,37,3.7,1970,3.7
"C4738","5","111920","48","0","2023","A","N","Waco, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4758","5","111920","48","0","2023","A","N","Warner Robins, GA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",7.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4862","5","111920","48","0","2023","A","N","Wichita, KS MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4970","5","111920","48","0","2023","A","N","Yuba City, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C4974","5","111920","48","0","2023","A","N","Yuma, AZ MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",5.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","111920","18","0","2023","A","N","U.S. TOTAL","Local Government","NAICS 111920 Cotton farming","National, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","5","111920","18","0","2023","A","","U.S. TOTAL","Private","NAICS 111920 Cotton farming","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2540,9760,442442060,117369937,1993805,872,45331,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-119,-4.5,-465,-4.5,-2898172,-0.7,-4032918,-3.3,-304498,-13.2,34,4.1,1776,4.1
